InvoiceID,ClientID,ClientName,PaymentTerms,CreditLimit,ProjectID,ProjectName,Sector,Region,InvoiceAmount,InvoiceDate,DueDate,PaidDate,Status,DaysOverdue,DaysToCollect,AgingBucket,IsOverdue,MonthYear,Quarter,Year,PaymentVariance
14923,254,Saudi Electricity - Division 9,30,14911544.51,886,Highway Expansion - Phase 1-254,Aviation,JUBAIL,16854.0,2025-11-08,2025-12-08,,Overdue,57,,31-60 Days,True,2025-11,2025Q4,2025,
11840,236,Yanbu Petrochemical - Division 8,30,15167875.27,828,Logistics Hub - Phase 4-236,Telecom,JEDDAH,199345.0,2025-11-08,2025-12-08,2025-12-03,Paid,57,25.0,31-60 Days,False,2025-11,2025Q4,2025,-5.0
12904,264,Saudi Airlines - Division 9,45,14919003.0,923,Data Center - Phase 2-264,Water,RIYADH,43732.0,2025-11-08,2025-12-23,2025-12-23,Paid,42,45.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
9686,199,Royal Commission - Division 7,30,12572229.3,684,Airport Terminal - Phase 3-199,Telecom,ABHA,175195.0,2025-11-08,2025-12-08,,Overdue,57,,31-60 Days,True,2025-11,2025Q4,2025,
5184,94,NEOM Company - Division 4,30,6440775.15,333,Hospital Complex - Phase 3-94,Water,TABUK,38683.0,2025-11-08,2025-12-08,2025-12-08,Paid,57,30.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
8295,267,SAFCO - Division 9,45,15033670.31,934,Entertainment District - Phase 2-267,Water,MECCA,187173.0,2025-11-08,2025-12-23,,Overdue,42,,31-60 Days,True,2025-11,2025Q4,2025,
7931,6,Qiddiya - Division 1,45,3271313.38,25,Hospital Complex - Phase 1-6,Infrastructure,YANBU,56455.0,2025-11-08,2025-12-23,2026-02-03,Paid,42,87.0,31-60 Days,False,2025-11,2025Q4,2025,42.0
7324,199,Royal Commission - Division 7,30,12572229.3,685,Airport Terminal - Phase 4-199,Healthcare,ABHA,168187.0,2025-11-08,2025-12-08,2025-12-08,Paid,57,30.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
2789,251,Zain KSA - Division 9,30,15126244.81,880,Logistics Hub - Phase 2-251,Energy,ABHA,76998.0,2025-11-08,2025-12-08,,Overdue,57,,31-60 Days,True,2025-11,2025Q4,2025,
3663,165,SAPTCO - Division 6,60,10760018.09,561,Telecom Network - Phase 2-165,Energy,DAMMAM,130694.0,2025-11-08,2026-01-07,2026-01-07,Paid,27,60.0,Current (0-30),False,2025-11,2025Q4,2025,0.0
3214,241,Saudi Aramco - Division 9,30,14838414.88,844,Data Center - Phase 2-241,Water,TABUK,160760.0,2025-11-07,2025-12-07,2025-11-30,Paid,58,23.0,31-60 Days,False,2025-11,2025Q4,2025,-7.0
1826,265,Tasnee - Division 9,60,16016720.63,928,Smart City - Phase 3-265,Telecom,JUBAIL,66212.0,2025-11-07,2026-01-06,2026-02-03,Partial,28,88.0,Current (0-30),False,2025-11,2025Q4,2025,28.0
822,5,Red Sea Global - Division 1,60,2295704.89,23,Data Center - Phase 3-5,Defense,DAMMAM,152332.0,2025-11-07,2026-01-06,2026-01-06,Paid,28,60.0,Current (0-30),False,2025-11,2025Q4,2025,0.0
7695,230,Diriyah Gate - Division 8,60,12466355.34,803,Data Center - Phase 3-230,Technology,TABUK,152129.0,2025-11-07,2026-01-06,2026-02-03,Partial,28,88.0,Current (0-30),False,2025-11,2025Q4,2025,28.0
6290,150,Al Jazeera Bank - Division 5,60,8235869.95,515,University Campus - Phase 2-150,Water,MADINAH,115556.0,2025-11-07,2026-01-06,2026-01-22,Partial,28,76.0,Current (0-30),False,2025-11,2025Q4,2025,16.0
6607,279,Almarai - Division 10,45,14952964.24,979,Logistics Hub - Phase 2-279,Telecom,MECCA,162368.0,2025-11-07,2025-12-22,2025-12-22,Paid,43,45.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
10220,188,Maaden - Division 7,30,11587860.29,647,University Campus - Phase 4-188,Defense,MADINAH,194284.0,2025-11-07,2025-12-07,2026-02-03,Paid,58,88.0,31-60 Days,False,2025-11,2025Q4,2025,58.0
10501,241,Saudi Aramco - Division 9,30,14838414.88,846,Port Upgrade - Phase 4-241,Water,MADINAH,55242.0,2025-11-07,2025-12-07,,Overdue,58,,31-60 Days,True,2025-11,2025Q4,2025,
11240,211,Saudi Aramco - Division 8,30,11897615.29,730,Port Upgrade - Phase 2-211,Healthcare,TABUK,57177.0,2025-11-07,2025-12-07,,Overdue,58,,31-60 Days,True,2025-11,2025Q4,2025,
13857,254,Saudi Electricity - Division 9,30,14911544.51,888,Highway Expansion - Phase 3-254,Telecom,MECCA,63562.0,2025-11-07,2025-12-07,2025-11-29,Paid,58,22.0,31-60 Days,False,2025-11,2025Q4,2025,-8.0
14320,282,Riyad Bank - Division 10,45,15597657.16,988,Defense Base - Phase 1-282,Transport,DAMMAM,196997.0,2025-11-07,2025-12-22,,Overdue,43,,31-60 Days,True,2025-11,2025Q4,2025,
13863,16,Riyadh Metro - Division 1,30,2152956.4,60,Water Treatment - Phase 5-16,Energy,TABUK,85079.0,2025-11-06,2025-12-06,,Overdue,59,,31-60 Days,True,2025-11,2025Q4,2025,
14802,100,Mobily - Division 4,60,8148847.81,355,Solar Farm - Phase 4-100,Real Estate,MADINAH,15075.0,2025-11-06,2026-01-05,2026-01-16,Partial,29,71.0,Current (0-30),False,2025-11,2025Q4,2025,11.0
9180,241,Saudi Aramco - Division 9,30,14838414.88,845,Data Center - Phase 3-241,Water,TABUK,43666.0,2025-11-06,2025-12-06,2025-12-02,Paid,59,26.0,31-60 Days,False,2025-11,2025Q4,2025,-4.0
12755,215,Red Sea Global - Division 8,60,11312589.94,745,Commercial Tower - Phase 3-215,Aviation,ABHA,68730.0,2025-11-06,2026-01-05,,Overdue,29,,Current (0-30),True,2025-11,2025Q4,2025,
13596,280,Mobily - Division 10,60,15270899.15,983,University Campus - Phase 4-280,Energy,TABUK,16565.0,2025-11-06,2026-01-05,2025-12-31,Paid,29,55.0,Current (0-30),False,2025-11,2025Q4,2025,-5.0
12199,105,SAPTCO - Division 4,60,7307956.88,367,Defense Base - Phase 1-105,Energy,MECCA,99245.0,2025-11-06,2026-01-05,2025-12-29,Paid,29,53.0,Current (0-30),False,2025-11,2025Q4,2025,-7.0
12266,142,SNB Bank - Division 5,30,9944049.33,490,Residential Complex - Phase 3-142,Transport,MECCA,33978.0,2025-11-06,2025-12-06,,Overdue,59,,31-60 Days,True,2025-11,2025Q4,2025,
6349,276,Qiddiya - Division 10,45,16899411.76,966,Industrial Zone - Phase 2-276,Water,MADINAH,21800.0,2025-11-06,2025-12-21,2025-12-28,Partial,44,52.0,31-60 Days,False,2025-11,2025Q4,2025,7.0
6125,241,Saudi Aramco - Division 9,30,14838414.88,843,University Campus - Phase 1-241,Transport,JEDDAH,32241.0,2025-11-06,2025-12-06,2026-01-29,Paid,59,84.0,31-60 Days,False,2025-11,2025Q4,2025,54.0
5257,73,Al Rajhi Bank - Division 3,30,6959226.5,260,Logistics Hub - Phase 2-73,Water,ABHA,193633.0,2025-11-06,2025-12-06,2025-12-06,Paid,59,30.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
5522,249,Almarai - Division 9,45,13032545.64,873,Port Upgrade - Phase 1-249,Real Estate,TABUK,39257.0,2025-11-06,2025-12-21,2025-12-21,Paid,44,45.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
5439,36,Qiddiya - Division 2,45,3135598.71,134,Commercial Tower - Phase 2-36,Defense,DAMMAM,193627.0,2025-11-06,2025-12-21,,Overdue,44,,31-60 Days,True,2025-11,2025Q4,2025,
5565,98,Maaden - Division 4,30,7880772.89,344,Residential Complex - Phase 1-98,Healthcare,JUBAIL,23408.0,2025-11-06,2025-12-06,,Overdue,59,,31-60 Days,True,2025-11,2025Q4,2025,
4956,71,Zain KSA - Division 3,30,4149676.57,252,Industrial Zone - Phase 3-71,Telecom,MECCA,146991.0,2025-11-06,2025-12-06,2026-02-03,Paid,59,89.0,31-60 Days,False,2025-11,2025Q4,2025,59.0
4889,160,Mobily - Division 6,60,8859419.91,543,Defense Base - Phase 1-160,Defense,NEOM,125436.0,2025-11-06,2026-01-05,2026-01-05,Paid,29,60.0,Current (0-30),False,2025-11,2025Q4,2025,0.0
5018,253,Al Rajhi Bank - Division 9,30,13844962.91,884,Industrial Zone - Phase 1-253,Aviation,JUBAIL,86472.0,2025-11-06,2025-12-06,2026-02-03,Partial,59,89.0,31-60 Days,False,2025-11,2025Q4,2025,59.0
7319,229,Royal Commission - Division 8,30,13907378.96,799,Residential Complex - Phase 3-229,Infrastructure,JUBAIL,122105.0,2025-11-06,2025-12-06,,Overdue,59,,31-60 Days,True,2025-11,2025Q4,2025,
8841,222,Riyad Bank - Division 8,45,13025887.47,768,Sports Arena - Phase 3-222,Aviation,RIYADH,67154.0,2025-11-06,2025-12-21,2026-02-03,Partial,44,89.0,31-60 Days,False,2025-11,2025Q4,2025,44.0
2255,73,Al Rajhi Bank - Division 3,30,6959226.5,260,Logistics Hub - Phase 2-73,Water,ABHA,68882.0,2025-11-06,2025-12-06,2025-12-21,Partial,59,45.0,31-60 Days,False,2025-11,2025Q4,2025,15.0
1399,102,Riyad Bank - Division 4,45,7397542.21,358,Data Center - Phase 1-102,Real Estate,YANBU,44811.0,2025-11-06,2025-12-21,,Overdue,44,,31-60 Days,True,2025-11,2025Q4,2025,
2640,118,Saudi Cement - Division 4,30,8449176.05,412,Telecom Network - Phase 2-118,Telecom,DAMMAM,49014.0,2025-11-06,2025-12-06,2025-12-02,Paid,59,26.0,31-60 Days,False,2025-11,2025Q4,2025,-4.0
3540,258,King Salman Energy Park - Division 9,45,15929336.84,901,Data Center - Phase 1-258,Aviation,JUBAIL,138513.0,2025-11-06,2025-12-21,2026-02-03,Paid,44,89.0,31-60 Days,False,2025-11,2025Q4,2025,44.0
3454,37,ACWA Power - Division 2,30,4263815.01,137,Entertainment District - Phase 2-37,Aviation,ABHA,91564.0,2025-11-06,2025-12-06,2025-12-03,Paid,59,27.0,31-60 Days,False,2025-11,2025Q4,2025,-3.0
4092,9,Almarai - Division 1,45,1097538.91,35,Hospital Complex - Phase 2-9,Telecom,RIYADH,189831.0,2025-11-05,2025-12-20,2026-02-03,Partial,45,90.0,31-60 Days,False,2025-11,2025Q4,2025,45.0
4306,121,Saudi Aramco - Division 5,30,8912883.84,421,Port Upgrade - Phase 1-121,Telecom,YANBU,166346.0,2025-11-05,2025-12-05,2025-12-02,Paid,60,27.0,31-60 Days,False,2025-11,2025Q4,2025,-3.0
3087,33,STC - Division 2,45,3819185.21,123,Telecom Network - Phase 3-33,Real Estate,RIYADH,199897.0,2025-11-05,2025-12-20,2026-02-03,Paid,45,90.0,31-60 Days,False,2025-11,2025Q4,2025,45.0
2019,73,Al Rajhi Bank - Division 3,30,6959226.5,263,Logistics Hub - Phase 5-73,Defense,MECCA,128464.0,2025-11-05,2025-12-05,2025-12-05,Paid,60,30.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
141,174,Saudi Airlines - Division 6,45,10200744.98,593,Industrial Zone - Phase 1-174,Infrastructure,DAMMAM,140108.0,2025-11-05,2025-12-20,2026-01-29,Paid,45,85.0,31-60 Days,False,2025-11,2025Q4,2025,40.0
549,107,Haramain Railway - Division 4,30,7190292.48,378,Entertainment District - Phase 4-107,Aviation,MADINAH,129213.0,2025-11-05,2025-12-05,2025-12-05,Paid,60,30.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
354,1,Saudi Aramco - Division 1,30,1784182.04,5,Solar Farm - Phase 5-1,Technology,MADINAH,54660.0,2025-11-05,2025-12-05,2025-12-02,Paid,60,27.0,31-60 Days,False,2025-11,2025Q4,2025,-3.0
7284,84,Saudi Airlines - Division 3,45,5600057.55,299,Data Center - Phase 1-84,Technology,NEOM,147977.0,2025-11-05,2025-12-20,,Overdue,45,,31-60 Days,True,2025-11,2025Q4,2025,
7492,2,SABIC - Division 1,30,1680413.32,9,Port Upgrade - Phase 4-2,Energy,NEOM,13001.0,2025-11-05,2025-12-05,2025-12-02,Paid,60,27.0,31-60 Days,False,2025-11,2025Q4,2025,-3.0
12274,126,Qiddiya - Division 5,45,7865021.72,441,Solar Farm - Phase 3-126,Aviation,DAMMAM,197629.0,2025-11-05,2025-12-20,,Overdue,45,,31-60 Days,True,2025-11,2025Q4,2025,
10156,102,Riyad Bank - Division 4,45,7397542.21,358,Data Center - Phase 1-102,Real Estate,YANBU,61980.0,2025-11-05,2025-12-20,2025-12-17,Paid,45,42.0,31-60 Days,False,2025-11,2025Q4,2025,-3.0
14843,103,Al Rajhi Bank - Division 4,30,5795999.06,363,Railway Extension - Phase 2-103,Defense,JUBAIL,151317.0,2025-11-05,2025-12-05,2026-02-03,Partial,60,90.0,31-60 Days,False,2025-11,2025Q4,2025,60.0
14290,175,Tasnee - Division 6,60,9419586.21,598,Telecom Network - Phase 3-175,Telecom,JEDDAH,36220.0,2025-11-05,2026-01-04,2026-01-04,Paid,30,60.0,Current (0-30),False,2025-11,2025Q4,2025,0.0
13867,140,Diriyah Gate - Division 5,60,9283592.29,479,Residential Complex - Phase 2-140,Aviation,ABHA,65141.0,2025-11-04,2026-01-03,2025-12-30,Paid,31,56.0,31-60 Days,False,2025-11,2025Q4,2025,-4.0
10238,45,SAPTCO - Division 2,60,4994100.63,164,Logistics Hub - Phase 2-45,Technology,JUBAIL,45872.0,2025-11-04,2026-01-03,2026-02-03,Paid,31,91.0,31-60 Days,False,2025-11,2025Q4,2025,31.0
12290,169,Royal Commission - Division 6,30,10015382.69,575,Residential Complex - Phase 2-169,Infrastructure,NEOM,11215.0,2025-11-04,2025-12-04,2025-12-01,Paid,61,27.0,61-90 Days,False,2025-11,2025Q4,2025,-3.0
12333,22,SNB Bank - Division 1,30,2841491.76,85,Sports Arena - Phase 4-22,Telecom,MECCA,33863.0,2025-11-04,2025-12-04,2025-11-28,Paid,61,24.0,61-90 Days,False,2025-11,2025Q4,2025,-6.0
12572,193,Al Rajhi Bank - Division 7,30,11166933.21,664,Logistics Hub - Phase 5-193,Healthcare,NEOM,50500.0,2025-11-04,2025-12-04,,Overdue,61,,61-90 Days,True,2025-11,2025Q4,2025,
8689,137,Haramain Railway - Division 5,30,9225960.14,472,Sports Arena - Phase 2-137,Aviation,MADINAH,163657.0,2025-11-04,2025-12-04,2025-11-26,Paid,61,22.0,61-90 Days,False,2025-11,2025Q4,2025,-8.0
5591,88,Saudi Cement - Division 3,30,5806066.6,312,Sports Arena - Phase 1-88,Technology,ABHA,68846.0,2025-11-04,2025-12-04,2025-12-11,Paid,61,37.0,61-90 Days,False,2025-11,2025Q4,2025,7.0
6680,67,ACWA Power - Division 3,30,4372485.4,241,Residential Complex - Phase 3-67,Technology,DAMMAM,48043.0,2025-11-04,2025-12-04,2026-02-03,Paid,61,91.0,61-90 Days,False,2025-11,2025Q4,2025,61.0
383,89,Zamil Industrial - Division 3,30,6037548.65,316,University Campus - Phase 3-89,Water,TABUK,198090.0,2025-11-04,2025-12-04,2025-12-04,Paid,61,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
933,192,Riyad Bank - Division 7,45,10242949.39,657,Entertainment District - Phase 1-192,Transport,JUBAIL,146965.0,2025-11-04,2025-12-19,2026-02-03,Partial,46,91.0,31-60 Days,False,2025-11,2025Q4,2025,46.0
3490,203,Alinma Bank - Division 7,30,11277504.27,698,Defense Base - Phase 1-203,Aviation,TABUK,21863.0,2025-11-04,2025-12-04,2025-11-27,Paid,61,23.0,61-90 Days,False,2025-11,2025Q4,2025,-7.0
3904,253,Al Rajhi Bank - Division 9,30,13844962.91,885,Port Upgrade - Phase 2-253,Aviation,JUBAIL,31046.0,2025-11-04,2025-12-04,2025-12-09,Partial,61,35.0,61-90 Days,False,2025-11,2025Q4,2025,5.0
3981,90,Al Jazeera Bank - Division 3,60,6427138.29,320,Power Plant - Phase 2-90,Telecom,ABHA,80576.0,2025-11-03,2026-01-02,,Overdue,32,,31-60 Days,True,2025-11,2025Q4,2025,
3065,263,Alinma Bank - Division 9,30,15263486.15,920,Entertainment District - Phase 2-263,Telecom,DAMMAM,157597.0,2025-11-03,2025-12-03,2025-11-26,Paid,62,23.0,61-90 Days,False,2025-11,2025Q4,2025,-7.0
3233,93,STC - Division 4,45,6692859.33,329,University Campus - Phase 1-93,Healthcare,JUBAIL,27049.0,2025-11-03,2025-12-18,,Overdue,47,,31-60 Days,True,2025-11,2025Q4,2025,
2488,167,Haramain Railway - Division 6,30,11739536.18,566,Entertainment District - Phase 2-167,Water,NEOM,173051.0,2025-11-03,2025-12-03,,Overdue,62,,61-90 Days,True,2025-11,2025Q4,2025,
498,94,NEOM Company - Division 4,30,6440775.15,331,Hospital Complex - Phase 1-94,Healthcare,JEDDAH,131545.0,2025-11-03,2025-12-03,,Overdue,62,,61-90 Days,True,2025-11,2025Q4,2025,
6286,117,SAFCO - Division 4,45,6817983.91,410,Commercial Tower - Phase 5-117,Telecom,TABUK,148235.0,2025-11-03,2025-12-18,2025-12-12,Paid,47,39.0,31-60 Days,False,2025-11,2025Q4,2025,-6.0
5134,148,Saudi Cement - Division 5,30,10356735.2,508,Entertainment District - Phase 3-148,Technology,JUBAIL,131654.0,2025-11-03,2025-12-03,2025-11-28,Paid,62,25.0,61-90 Days,False,2025-11,2025Q4,2025,-5.0
4945,79,Royal Commission - Division 3,30,7202557.38,283,Sports Arena - Phase 1-79,Transport,YANBU,182180.0,2025-11-03,2025-12-03,2025-12-03,Paid,62,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
13198,161,Zain KSA - Division 6,30,9121903.76,548,Port Upgrade - Phase 4-161,Defense,YANBU,57623.0,2025-11-03,2025-12-03,2025-12-03,Paid,62,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
13097,242,SABIC - Division 9,30,14597281.03,849,Commercial Tower - Phase 3-242,Water,JUBAIL,21584.0,2025-11-03,2025-12-03,2025-11-28,Paid,62,25.0,61-90 Days,False,2025-11,2025Q4,2025,-5.0
10795,60,Al Jazeera Bank - Division 2,60,5301039.85,218,Solar Farm - Phase 4-60,Energy,JEDDAH,132488.0,2025-11-03,2026-01-02,2026-02-03,Partial,32,92.0,31-60 Days,False,2025-11,2025Q4,2025,32.0
9840,23,Alinma Bank - Division 1,30,1853195.16,90,Solar Farm - Phase 4-23,Transport,ABHA,122291.0,2025-11-03,2025-12-03,,Overdue,62,,61-90 Days,True,2025-11,2025Q4,2025,
14030,276,Qiddiya - Division 10,45,16899411.76,967,Industrial Zone - Phase 3-276,Water,YANBU,91292.0,2025-11-03,2025-12-18,2025-12-18,Paid,47,45.0,31-60 Days,False,2025-11,2025Q4,2025,0.0
13997,188,Maaden - Division 7,30,11587860.29,646,Port Upgrade - Phase 3-188,Telecom,JUBAIL,122294.0,2025-11-02,2025-12-02,2025-12-13,Partial,63,41.0,61-90 Days,False,2025-11,2025Q4,2025,11.0
13573,201,ROSHN Group - Division 7,45,12315694.64,693,Sports Arena - Phase 3-201,Defense,DAMMAM,64817.0,2025-11-02,2025-12-17,,Overdue,48,,31-60 Days,True,2025-11,2025Q4,2025,
12977,164,Saudi Electricity - Division 6,30,8731789.65,559,Port Upgrade - Phase 2-164,Defense,YANBU,104052.0,2025-11-02,2025-12-02,2026-02-03,Paid,63,93.0,61-90 Days,False,2025-11,2025Q4,2025,63.0
11410,234,Saudi Airlines - Division 8,45,13601409.65,816,Airport Terminal - Phase 1-234,Transport,JEDDAH,186019.0,2025-11-02,2025-12-17,,Overdue,48,,31-60 Days,True,2025-11,2025Q4,2025,
8107,67,ACWA Power - Division 3,30,4372485.4,241,Residential Complex - Phase 3-67,Technology,DAMMAM,8215.0,2025-11-02,2025-12-02,,Overdue,63,,61-90 Days,True,2025-11,2025Q4,2025,
8002,6,Qiddiya - Division 1,45,3271313.38,25,Hospital Complex - Phase 1-6,Infrastructure,YANBU,62113.0,2025-11-02,2025-12-17,2026-02-03,Partial,48,93.0,31-60 Days,False,2025-11,2025Q4,2025,48.0
7995,46,Riyadh Metro - Division 2,30,4605227.35,169,Commercial Tower - Phase 2-46,Defense,ABHA,41285.0,2025-11-02,2025-12-02,2025-12-02,Paid,63,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
2126,62,SABIC - Division 3,30,5420848.81,223,Sports Arena - Phase 1-62,Energy,MADINAH,192069.0,2025-11-02,2025-12-02,2025-12-02,Paid,63,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
2254,51,ROSHN Group - Division 2,45,3499643.72,185,Water Treatment - Phase 1-51,Technology,RIYADH,159080.0,2025-11-02,2025-12-17,2025-12-16,Paid,48,44.0,31-60 Days,False,2025-11,2025Q4,2025,-1.0
2484,195,SAPTCO - Division 7,60,11712723.96,671,Railway Extension - Phase 3-195,Telecom,MECCA,12128.0,2025-11-02,2026-01-01,,Overdue,33,,31-60 Days,True,2025-11,2025Q4,2025,
2899,241,Saudi Aramco - Division 9,30,14838414.88,843,University Campus - Phase 1-241,Transport,JEDDAH,79760.0,2025-11-02,2025-12-02,2026-02-03,Partial,63,93.0,61-90 Days,False,2025-11,2025Q4,2025,63.0
3959,91,Saudi Aramco - Division 4,30,6032078.1,324,Airport Terminal - Phase 4-91,Aviation,ABHA,49629.0,2025-11-01,2025-12-01,,Overdue,64,,61-90 Days,True,2025-11,2025Q4,2025,
3435,131,Zain KSA - Division 5,30,7966750.17,455,Entertainment District - Phase 1-131,Real Estate,JUBAIL,50707.0,2025-11-01,2025-12-01,2025-12-01,Paid,64,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
3676,135,SAPTCO - Division 5,60,9216950.32,467,Telecom Network - Phase 1-135,Telecom,NEOM,18242.0,2025-11-01,2025-12-31,,Overdue,34,,31-60 Days,True,2025-11,2025Q4,2025,
1248,262,SNB Bank - Division 9,30,14501278.03,917,Defense Base - Phase 2-262,Technology,RIYADH,191062.0,2025-11-01,2025-12-01,2025-11-24,Paid,64,23.0,61-90 Days,False,2025-11,2025Q4,2025,-7.0
368,24,Saudi Airlines - Division 1,45,3917583.51,93,Industrial Zone - Phase 2-24,Healthcare,TABUK,91395.0,2025-11-01,2025-12-16,,Overdue,49,,31-60 Days,True,2025-11,2025Q4,2025,
7351,16,Riyadh Metro - Division 1,30,2152956.4,58,Logistics Hub - Phase 3-16,Defense,YANBU,67400.0,2025-11-01,2025-12-01,2025-11-25,Paid,64,24.0,61-90 Days,False,2025-11,2025Q4,2025,-6.0
7183,178,Saudi Cement - Division 6,30,10423848.72,605,Logistics Hub - Phase 3-178,Transport,YANBU,149315.0,2025-11-01,2025-12-01,2025-12-01,Paid,64,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
6924,273,STC - Division 10,45,16168855.74,955,University Campus - Phase 2-273,Telecom,TABUK,127974.0,2025-11-01,2025-12-16,2025-12-08,Paid,49,37.0,31-60 Days,False,2025-11,2025Q4,2025,-8.0
5245,23,Alinma Bank - Division 1,30,1853195.16,88,Defense Base - Phase 2-23,Aviation,MECCA,34617.0,2025-11-01,2025-12-01,2025-12-01,Paid,64,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
6368,172,SNB Bank - Division 6,30,10410963.31,583,Smart City - Phase 1-172,Water,YANBU,9158.0,2025-11-01,2025-12-01,2025-12-01,Paid,64,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
6577,182,SABIC - Division 7,30,11519931.16,619,Entertainment District - Phase 2-182,Aviation,MADINAH,152201.0,2025-11-01,2025-12-01,2025-12-01,Paid,64,30.0,61-90 Days,False,2025-11,2025Q4,2025,0.0
11563,266,Yanbu Petrochemical - Division 9,30,15850444.99,932,Sports Arena - Phase 4-266,Defense,ABHA,113223.0,2025-11-01,2025-12-01,,Overdue,64,,61-90 Days,True,2025-11,2025Q4,2025,
12707,84,Saudi Airlines - Division 3,45,5600057.55,300,Commercial Tower - Phase 2-84,Real Estate,NEOM,45616.0,2025-11-01,2025-12-16,2025-12-12,Paid,49,41.0,31-60 Days,False,2025-11,2025Q4,2025,-4.0
14732,36,Qiddiya - Division 2,45,3135598.71,133,Logistics Hub - Phase 1-36,Defense,MECCA,98441.0,2025-11-01,2025-12-16,,Overdue,49,,31-60 Days,True,2025-11,2025Q4,2025,
14154,55,Tasnee - Division 2,60,3910020.62,199,Sports Arena - Phase 4-55,Telecom,MECCA,192714.0,2025-10-31,2025-12-30,2025-12-30,Paid,35,60.0,31-60 Days,False,2025-10,2025Q4,2025,0.0
11909,63,STC - Division 3,45,5403009.22,228,Hospital Complex - Phase 2-63,Healthcare,DAMMAM,43166.0,2025-10-31,2025-12-15,2025-12-15,Paid,50,45.0,31-60 Days,False,2025-10,2025Q4,2025,0.0
10800,149,Zamil Industrial - Division 5,30,8804812.62,511,University Campus - Phase 1-149,Infrastructure,JEDDAH,91075.0,2025-10-31,2025-11-30,,Overdue,65,,61-90 Days,True,2025-10,2025Q4,2025,
6816,24,Saudi Airlines - Division 1,45,3917583.51,92,University Campus - Phase 1-24,Transport,MADINAH,152458.0,2025-10-31,2025-12-15,2026-01-13,Paid,50,74.0,31-60 Days,False,2025-10,2025Q4,2025,29.0
6184,94,NEOM Company - Division 4,30,6440775.15,331,Hospital Complex - Phase 1-94,Healthcare,JEDDAH,7067.0,2025-10-31,2025-11-30,2025-11-24,Paid,65,24.0,61-90 Days,False,2025-10,2025Q4,2025,-6.0
6242,141,ROSHN Group - Division 5,45,9069004.67,486,Railway Extension - Phase 4-141,Defense,DAMMAM,17760.0,2025-10-31,2025-12-15,,Overdue,50,,31-60 Days,True,2025-10,2025Q4,2025,
5650,211,Saudi Aramco - Division 8,30,11897615.29,730,Port Upgrade - Phase 2-211,Healthcare,TABUK,23959.0,2025-10-31,2025-11-30,2025-11-27,Paid,65,27.0,61-90 Days,False,2025-10,2025Q4,2025,-3.0
4700,229,Royal Commission - Division 8,30,13907378.96,799,Residential Complex - Phase 3-229,Infrastructure,JUBAIL,98856.0,2025-10-31,2025-11-30,,Overdue,65,,61-90 Days,True,2025-10,2025Q4,2025,
7286,50,Diriyah Gate - Division 2,60,4047074.73,183,Data Center - Phase 1-50,Defense,RIYADH,108771.0,2025-10-31,2025-12-30,,Overdue,35,,31-60 Days,True,2025-10,2025Q4,2025,
